Dates,KATE US Equity,KBH US Equity,KDP US Equity,KEY US Equity,KEYS US Equity,KHC UW Equity,KIM US Equity,KLAC UQ Equity,KLAC UW Equity,KMB US Equity,KMI US Equity,KMRTQ US Equity,KMX US Equity,KO US Equity,KR US Equity,KRB US Equity,KRFT UW Equity,KRI US Equity,KSE US Equity,KSS US Equity,KSU US Equity,L US Equity,LDG US Equity,LDOS US Equity,LDWIF US Equity,LEG US Equity,LEHMQ US Equity,LEN US Equity,LHX US Equity,LIN US Equity,LKQ UW Equity,LLTC UQ Equity,LLTC UW Equity,LLY US Equity,LM US Equity,LMT US Equity,LNC US Equity,LNT US Equity,LNT UW Equity,LO US Equity,LOW US Equity,LPX US Equity,LRCX UW Equity,LUMN US Equity,LUV US Equity,LVLT US Equity,LVS US Equity,LW US Equity,LXK US Equity,LYB US Equity,M US Equity,MA US Equity,MAA US Equity,MAC US Equity,MAR US Equity,MAR UW Equity,MAS US Equity,MAT US Equity,MAT UW Equity,MBI US Equity,MCD US Equity,MCHP UW Equity,MCK US Equity,MCO US Equity,MDLZ US Equity,MDLZ UW Equity,MDP US Equity,MDRIQ US Equity,MDT US Equity,MEE US Equity,MEL US Equity,MER US Equity,MET US Equity,META UW Equity,MFE US Equity,MGM US Equity,MHK US Equity,MHS US Equity,MIRKQ US Equity,MJN US Equity,MKC US Equity,MKG US Equity,MKTX UW Equity,MLM US Equity,MMM US Equity,MNKKQ US Equity,MNST UW Equity,MO US Equity,MOLX UQ Equity,MOLX UW Equity,MOS US Equity,MPC US Equity,MRK US Equity,MRO US Equity,MRSH US Equity,MS US Equity,MSCI US Equity,MSFT UQ Equity,MSFT UW Equity,MSI US Equity,MTB US Equity,MTD US Equity,MTG US Equity,MTLQQ US Equity,MTW US Equity,MU US Equity,MU UW Equity,MUR US Equity,MWI US Equity,MWV US Equity,MWW US Equity,MWW UQ Equity,MWW UW Equity,MXIM UQ Equity,MXIM UW Equity,MYL US Equity,MYL UW Equity,MZIAQ US Equity,NAV US Equity,NAVI UW Equity,NBL US Equity,NBR US Equity,NBR UA Equity,NC US Equity,NCC US Equity,NCE US Equity,NCLH US Equity,NDAQ UW Equity,NEBLQ US Equity,NEE US Equity,NEM US Equity,NFB US Equity,NFLX UW Equity,NFX US Equity,NGH US Equity,NI US Equity,NKE US Equity,NKTR UW Equity,NLSN US Equity,NMK US Equity,NOC US Equity,NOV US Equity,NOVL UQ Equity,NOVL UW Equity,NRG US Equity,NRTLQ US Equity,NSC US Equity,NTAP UQ Equity,NTAP UW Equity,NTRS UQ Equity,NTRS UW Equity,NUE US Equity,NVDA UQ Equity,NVDA UW Equity,NVR US Equity,NWL US Equity,NWL UW Equity,NWS UW Equity,NWSA UW Equity,NXTL UQ Equity,NYT US Equity,O US Equity,OAT US Equity,OI US Equity,OK US Equity,OKE US Equity,OMC US Equity,OMX US Equity,ORCL US Equity,ORCL UQ Equity,ORCL UW Equity,ORLY UW Equity,ORX US Equity,OWENQ US Equity,OXY US Equity,PALM UQ Equity,PARA US Equity,PARA UA Equity,PAYX UQ Equity,PAYX UW Equity,PBCT UW Equity,PBG US Equity,PBI US Equity,PCAR UQ Equity,PCAR UW Equity,PCG US Equity,PCH US Equity,PCP US Equity,PDCO UQ Equity,PDCO UW Equity,PDG US Equity,PEG US Equity,PEP US Equity,PEP UW Equity,PETM UW Equity,PFE US Equity,PFG US Equity,PFG UW Equity,PG US Equity,PGL US Equity,PGR US Equity,PH US Equity,PHM US Equity,PKG US Equity,PLD US Equity,PM US Equity,PMCS UQ Equity,PMCS UW Equity,PNC US Equity,PNR US Equity,PNW US Equity,PPG US Equity,PPL US Equity,PPW US Equity,PRDCQ US Equity,PRGO US Equity,PRGO UW Equity,PRU US Equity,PSA US Equity,PSX US Equity,PTC UQ Equity,PTC UW Equity,PTV US Equity,PVH US Equity,PVN US Equity,PWR US Equity,PXD US Equity,PYPL UW Equity,QCOM UQ Equity,QCOM UW Equity,QEP US Equity,QLGC UQ Equity,Low High Yield OAS,NonFarm ManufacturingWeekly hours,30Y T-Yield,MSCI Low Size,Total New Housing Started (000s),NonFarm Payroll (000s),Personal Income exl. Transfer,BCOM,CBOE Total Put-Call Ratio,Fear-Greed,MSCI Value,MSCI Momentum,MSCI Low Vol,MSCI High Div Yield
5/31/2017,18.42,20.98,92.81,17.47,38.64,92.2,17.54,104,104,129.73,18.76,0.1,62.83,45.47,29.78,27.15,88.19,60,42.2,38.43,95.2,47.16,71.51,55.56,0.007,52.02,0.0265,51.2176,112.16,132.29,31.49,65,65,79.57,36.87,281.13,64.98,41.47,,71.4,78.77,22.28,15.517,24.95,60.09,59.52,59.13,46.41,40.49,80.52,23.5,122.88,101.94,57.41,107.65,107.65,37.25,22.91,22.91,8.19,150.89,41.65,163.09,118.45,46.59,46.59,54.1,18.63,84.28,65.14,44,11.64,45.0825,151.46,47.95,31.72,239.3,70.3,1.43,89.42,52.075,43.9375,190.58,224.1,170.952,43.13,25.28,75.44,38.68,38.68,22.63,52.04,62.0841,13.02,77.56,41.74,101.73,69.84,69.84,83.57,156.47,582.81,10.58,0.0422,22.64,30.77,30.77,24.41,19.96,48.3,3.41,12.01,12.01,47.8,47.8,38.98,38.98,0.0013,25.87,14.43,28.69,440,1787.75,15.134,1.81,40.5,49.97,22.55,4.05,35.36,34.15,28.07,16.307,32.48,29.9375,26.07,52.99,298.1985,38.48,18.55,259.22,32.67,6.1,6.1,16.06,0.0005,124.03,40.49,40.49,87.44,87.44,58.1,3.6088,3.6088,2282.38,52.95,,13.7,13.38,33.32,17.6,53.1932,102.2,22.57,38,49.68,83.72,15.26,45.39,31.25,31.25,16.139,10.375,0.97,58.93,5.69,61.11,33.5667,59.23,59.23,16.57,38.23,14.87,41.9733,41.9733,68.38,45.75,234.95,44.16,44.16,22.04,44.91,116.87,,82.98,30.9505,62.91,,88.09,47.38,42.43,157.47,22.67,102.16,55.54,119.8,11.65,11.65,118.7,44.4682,88.35,106.36,39.91,20.125,0.0051,72.85,113.14,104.85,215.35,76.11,57.58,57.58,33.23,105.95,17.68,30.66,166.86,52.21,57.27,57.27,10,16.07,8.29,41.9,2.9508,9704.36, 106.0 ,146380,13780.7,82.8292,,53.27272727,427663.2162,160716.0963,3118.83,2927.278479
6/30/2017,18.49,23.97,91.11,18.74,38.93,85.64,18.35,91.51,91.51,129.11,19.16,0.1,63.06,44.85,23.32,27.15,88.19,60,42.2,38.67,104.65,46.81,71.51,51.69,0.007,52.53,0.0265,53.224,109.08,132.55,32.95,65,65,82.3,38.16,277.61,67.58,40.17,,71.4,77.53,24.11,14.143,23.88,62.14,59.3,63.89,44.04,40.49,84.39,23.24,121.45,105.38,58.06,100.31,100.31,38.21,21.53,21.53,9.43,153.16,38.59,164.54,121.68,43.19,43.19,59.45,21.51,88.75,65.14,44,11.64,48.959,150.98,47.95,31.29,241.69,70.3,1.43,89.98,48.755,43.9375,201.1,222.58,174.062,44.81,24.84,74.47,38.68,38.68,22.83,52.33,61.1115,11.85,77.96,44.56,102.99,68.93,68.93,86.74,161.95,588.54,11.2,0.0422,24.04,29.86,29.86,25.63,19.96,48.3,3.41,12.01,12.01,44.9,44.9,38.82,38.82,0.0013,26.23,16.65,28.3,407,1787.75,16.1849,1.81,40.5,54.29,23.83,3.62,35.0325,32.39,28.07,14.941,28.46,29.9375,25.36,59,293.2485,38.66,18.55,256.71,32.94,6.1,6.1,17.22,0.0005,121.7,40.05,40.05,97.21,97.21,57.87,3.614,3.614,2410.61,53.62,,14.15,13.7,33.32,17.7,53.4353,102.2,23.92,38,52.16,82.9,15.26,50.14,31.25,31.25,14.583,10.375,0.97,59.87,5.69,63.78,33.5667,56.94,56.94,17.66,38.23,15.1,44.0267,44.0267,66.37,45.7,234.95,46.95,46.95,22.04,43.01,115.49,,82.98,31.8416,64.07,,87.15,47.38,44.09,159.82,24.53,111.39,58.64,117.45,11.65,11.65,124.87,44.6831,85.16,109.96,38.66,20.125,0.0051,75.52,113.14,108.14,208.53,82.69,55.12,55.12,33.23,114.5,17.68,32.92,159.58,53.67,55.22,55.22,10.1,16.07,8.42,42.1,2.8634,9786.35, 116.3 ,146583,13790.9,82.6017,,53.04545455,435489.342,161313.0021,3104.49,2933.660751
7/31/2017,18.49,22.92,91.16,18.04,41.59,87.46,20.18,92.63,92.63,123.16,20.43,0.1,66.25,45.84,24.52,27.15,88.19,60,42.2,41.35,103.19,48.68,71.51,53.44,0.007,48.18,0.0265,52.3456,114.47,130.16,34.56,65,65,82.66,40.01,292.13,73.06,40.53,,71.4,77.4,25.11,15.946,23.27,55.51,58.68,61.61,43.98,40.49,90.09,23.75,127.8,103.53,57.39,104.19,104.19,38.13,20.02,20.02,10.17,155.14,40.02,161.87,131.63,44.02,44.02,59.45,20.31,83.97,65.14,44,11.64,49.0124,169.25,47.95,32.93,248.99,70.3,1.43,89.98,47.65,43.9375,202.89,226.43,168.193,45.8,26.375,64.97,38.68,38.68,24.14,55.99,60.9112,12.23,77.97,46.9,108.95,72.7,72.7,90.68,163.15,573.08,11.67,0.0422,22.84,28.12,28.12,26.58,19.96,48.3,3.41,12.01,12.01,45.44,45.44,38.99,38.99,0.0013,30.77,14.75,28.91,385.5,385.25,14.9856,1.81,40.5,55.07,24.79,4,36.5225,37.17,28.07,18.166,28.73,29.9375,26.06,59.05,327.4484,43.01,18.55,263.13,32.71,6.1,6.1,24.62,0.0005,112.58,43.42,43.42,87.51,87.51,57.67,4.0627,4.0627,2610.44,52.72,,14.7,14.31,33.32,19,55.2558,102.2,23.9,38,56.57,78.74,15.26,49.93,31.25,31.25,13.62,10.375,0.97,61.93,5.69,65.83,65.86,57.85,57.85,17.44,38.23,15.74,45.6333,45.6333,67.69,47.85,234.95,41.72,41.72,22.04,44.97,116.61,,82.98,31.434,66.75,,90.82,47.38,47.13,165.98,24.42,109.48,60.81,116.71,11.65,11.65,128.8,42.3529,86.73,105.25,38.33,20.125,0.0051,74.92,113.14,113.23,205.57,83.75,55.19,55.19,33.23,119.29,17.68,33.73,163.1,58.55,53.19,53.19,8.57,16.07,8.6,41.7,2.8348,9910, 112.3 ,146772,13837.7,84.3915,,61.95,441550.5683,166805.6163,3165.86,2981.861427
8/31/2017,18.49,21.4,91.05,17.21,40.86,80.75,19.62,93.69,93.69,123.29,19.33,0.1,67.15,45.55,21.87,27.15,88.19,60,42.2,39.78,103.43,46.58,71.51,58.32,0.007,45.97,0.0265,51.6668,122.9,131.54,34.65,65,65,81.29,38.19,305.39,67.86,42.74,,71.4,73.89,25.48,16.598,19.72,52.14,54.43,62.21,45.48,40.49,90.59,20.77,133.3,106.46,52.77,103.58,103.58,36.77,16.22,16.22,10.06,159.97,43.4,149.31,134.03,40.66,40.66,54.35,18.42,80.62,65.14,44,11.64,46.83,171.97,47.95,32.96,253.12,70.3,1.43,89.98,47.565,43.9375,192.95,211.99,170.827,41.08,27.91,63.4,38.68,38.68,19.98,52.45,60.8922,11.12,78.08,45.5,114.61,74.77,74.77,88.12,147.86,605.09,11.45,0.0422,32.92,31.97,31.97,22.66,19.96,48.3,3.41,12.01,12.01,46.66,46.66,31.48,31.48,0.0013,34.16,13.2,23.77,327.5,327,16.5618,1.81,40.5,59.46,25.1267,3.26,37.6275,38.34,28.07,17.471,26.13,29.9375,26.87,52.81,315.4484,38.85,18.55,272.21,30.67,6.1,6.1,24.91,0.0005,120.52,38.66,38.66,88.5,88.5,55.11,4.236,4.236,2720.85,48.28,,13.7,13.37,33.32,18.65,55.74,102.2,24.64,38,54.16,72.38,15.26,50.33,31.25,31.25,13.075,10.375,0.97,59.7,5.69,64.06,64.07,57.03,57.03,16.7,38.23,12.85,44.22,44.22,70.38,47.8,234.95,38.5,38.5,22.04,46.84,115.73,,82.98,32.1544,62.52,,92.27,47.38,46.48,160.89,25.82,112.41,63.36,116.93,11.65,11.65,125.41,41.6679,89.97,104.32,39.24,20.125,0.0051,78.96,113.14,102.08,205.34,83.81,56,56,33.23,125.89,17.68,35.93,129.65,61.68,52.27,52.27,7.55,16.07,8.79,42.1,2.8999,10056.29, 102.6 ,146919,13860.4,84.6565,,36.30434783,437257.6993,169210.9592,3190.25,2988.364048
9/29/2017,18.49,24.12,88.47,18.82,41.66,77.55,19.55,106,106,117.68,19.18,0.1,75.81,45.01,20.06,27.15,88.19,60,42.2,45.65,108.68,47.86,71.51,59.22,0.007,47.73,0.0265,52.705,131.68,139.74,35.99,65,65,85.54,39.31,310.29,73.48,41.57,,71.4,79.94,27.08,18.504,18.9,55.98,53.29,64.16,46.89,40.49,99.05,21.82,141.2,106.88,54.97,110.26,110.26,39.01,15.48,15.48,8.7,156.68,44.89,153.61,139.21,40.66,40.66,55.5,21.81,77.77,65.14,44,11.64,51.95,170.87,47.95,32.59,247.51,70.3,1.43,89.98,51.32,43.9375,184.51,206.23,175.492,37.37,27.625,63.42,38.68,38.68,21.59,56.08,61.0543,13.56,83.81,48.17,116.9,74.49,74.49,84.87,161.04,626.16,12.53,0.0422,36,39.33,39.33,26.56,19.96,48.3,3.41,12.01,12.01,47.71,47.71,31.37,31.37,0.0013,44.07,15.02,28.36,403.5,403,19.6,1.81,40.5,54.05,25.8567,4.6,36.6375,37.51,28.07,18.135,29.67,29.9375,25.59,51.85,359.9982,41.45,18.55,287.72,35.73,6.1,6.1,25.59,0.0005,132.24,43.76,43.76,91.93,91.93,56.04,4.4693,4.4693,2855,42.67,,13.65,13.26,33.32,19.6,55.3817,102.2,25.16,38,55.41,74.07,15.26,48.35,31.25,31.25,14.358,10.375,0.97,64.21,5.69,58,57.99,59.96,59.96,18.14,38.23,14.01,48.2267,48.2267,68.09,51,234.95,38.65,38.65,22.04,46.25,111.43,,82.98,33.8418,64.34,,90.98,47.38,48.42,175.02,27.33,114.68,63.46,111.01,11.65,11.65,134.77,45.6366,84.56,108.66,37.95,20.125,0.0051,84.65,113.14,106.32,213.99,91.61,56.28,56.28,33.23,126.06,17.68,37.37,147.54,64.03,51.84,51.84,8.57,16.07,8.72,42.1,2.7262,9972.79, 104.4 ,147007,13903.9,84.4599,,65.8,449971.7795,173997.8864,3205.46,3048.900683
10/31/2017,18.49,27.43,85.66,18.25,44.67,77.33,18.16,108.89,108.89,112.51,18.11,0.1,75.1,45.98,20.7,27.15,88.19,60,42.2,41.76,104.22,49.51,71.51,62.52,0.007,47.26,0.0265,55.5698,139.32,146.12,37.69,65,65,81.94,38.18,308.16,75.78,43.26,,71.4,79.95,27.18,20.857,18.99,53.86,53.63,63.38,50.99,40.49,103.53,18.76,148.77,102.35,54.6,119.48,119.48,39.82,14.12,14.12,7.25,166.91,47.4,137.88,142.41,41.43,41.43,53,19.86,80.52,65.14,44,11.64,53.58,180.06,47.95,31.35,261.76,70.3,1.43,89.98,49.765,43.9375,174,216.85,192.456,31.67,28.965,64.22,38.68,38.68,22.34,59.74,52.5297,14.22,80.93,50,117.36,83.18,83.18,90.54,166.77,682.63,14.3,0.0422,38.08,44.31,44.31,26.75,19.96,48.3,3.41,12.01,12.01,52.54,52.54,35.71,35.71,0.0013,42.31,12.46,27.87,281.5,281.5,41.6,1.81,40.5,55.75,24.2167,4.16,38.7675,36.16,28.07,19.643,30.79,29.9375,26.37,54.99,361.3482,37.07,18.55,295.53,34.19,6.1,6.1,25,0.0005,131.42,44.42,44.42,93.52,93.52,57.83,5.1703,5.1703,3281.37,40.78,,13.9,13.66,33.32,19.1,51.973,102.2,23.89,38,54.27,67.19,15.26,50.9,31.25,31.25,14.063,10.375,0.97,64.57,5.69,56.12,56.135,63.79,63.79,18.66,38.23,13.74,47.82,47.82,57.77,51.8,234.95,37,37,22.04,49.2,110.23,,82.98,33.2351,65.85,,86.34,47.38,48.65,182.61,30.23,116.27,64.58,104.64,11.65,11.65,136.79,47.3154,87.71,116.24,37.56,20.125,0.0051,80.99,113.14,110.46,207.25,91.08,66.45,66.45,33.23,126.81,17.68,37.73,149.67,72.56,51.01,51.01,8.95,16.07,8.47,42.2,2.8601,10240.72, 109.6 ,147150,13963.2,86.1882,,81.09090909,455299.1043,182647.8558,3266.19,3088.196654
11/30/2017,18.49,31.36,90.19,18.98,43.5,81.37,18.52,102.24,102.24,119.76,17.23,0.1,68.91,45.77,25.86,27.15,88.19,60,42.2,47.97,112.14,50.28,71.51,63.57,0.007,48.24,0.0265,62.78,144.5,153.92,39.42,65,65,84.64,39.96,319.12,76.55,45.11,,71.4,83.37,27.61,19.233,14.59,60.67,53.63,69.29,54.37,40.49,104.7,23.8,150.47,102.44,64.75,127,127,42.91,18.25,18.25,8.42,171.97,43.495,147.74,151.82,42.94,42.94,68.15,21.78,82.13,65.14,44,11.64,53.68,177.18,47.95,34.12,282.61,70.3,1.43,89.98,51.09,43.9375,195.27,208.39,203.283,21.82,31.335,67.83,38.68,38.68,24.29,62.63,52.7014,14.84,83.93,51.61,128.7,84.17,84.17,94.11,168.95,629.21,14.62,0.0422,40.18,42.39,42.39,27.95,19.96,48.3,3.41,12.01,12.01,52.33,52.33,36.53,36.53,0.0013,40.71,12.61,26.3,302,302,43.8,1.81,40.5,54.16,26.3867,4.18,39.51,36.99,28.07,18.758,30.93,29.9375,27.53,60.42,809.846,36.72,18.55,307.4,33.55,6.1,6.1,27.65,0.0005,138.63,56.51,56.51,97.78,97.78,57.5,5.0178,5.0178,3475,30.97,,16.4,16.16,33.32,18.8,53.5515,102.2,24.22,38,51.9,71.44,15.26,49.06,31.25,31.25,15.747,10.375,0.97,70.5,5.69,56.06,56.02,67.31,67.31,19.02,38.23,10.67,46.8867,46.8867,54.24,51.6,234.95,36.55,36.55,22.04,53.06,116.52,,82.98,34.3726,70.79,,89.99,47.38,53.18,187.49,34.13,118.6,66.23,102.75,11.65,11.65,140.56,47.7855,91.81,116.85,36.67,20.125,0.0051,87.21,113.14,115.84,213.12,97.56,63.68,63.68,33.23,134.55,17.68,37.9,156.04,75.73,66.34,66.34,9.66,16.07,8.84,42.3,2.8794,10372.18, 97.9 ,147373,14028.2,85.7033,,56.38095238,468631.0805,187659.9735,3366.31,3194.458278
12/29/2017,18.49,31.95,97.06,20.17,41.6,77.76,18.15,105.07,105.07,120.66,18.07,0.1,64.13,45.88,27.45,27.15,88.19,60,42.2,54.23,105.22,50.03,71.51,64.57,0.007,47.73,0.0265,63.24,141.65,154.68,40.67,65,65,84.46,41.98,321.05,76.87,42.61,,71.4,92.94,26.26,18.407,16.68,65.45,53.63,69.49,56.45,40.49,110.32,25.19,151.36,100.56,65.68,135.73,135.73,43.94,15.38,15.38,7.32,172.12,43.94,155.95,147.61,42.8,42.8,66.05,19.74,80.75,65.14,44,11.64,50.56,176.46,47.95,33.39,275.9,70.3,1.43,89.98,50.955,43.9375,201.75,221.04,196.787,22.56,31.645,71.41,38.68,38.68,25.66,65.98,53.6549,16.93,81.39,52.47,126.54,85.54,85.54,90.34,170.99,619.52,14.11,0.0422,39.34,41.12,41.12,31.05,19.96,48.3,3.41,12.01,12.01,52.28,52.28,42.31,42.31,0.0013,42.88,13.32,29.14,341.5,342,37.65,1.81,40.5,53.25,25.61,4.52,39.0475,37.52,28.07,19.196,31.53,29.9375,25.67,62.55,895.7955,36.4,18.55,306.91,36.02,6.1,6.1,28.48,0.0005,144.9,55.32,55.32,99.89,99.89,63.58,4.8375,4.8375,3508.22,30.9,,16.6,16.21,33.32,18.5,55.2171,102.2,22.17,38,53.45,72.83,15.26,47.28,31.25,31.25,16.036,10.375,0.97,73.66,5.69,59,59.01,68.08,68.08,18.7,38.23,11.18,47.3867,47.3867,44.83,49.9,234.95,36.13,36.13,22.04,51.5,119.92,119.92,82.98,34.3347,70.56,70.56,91.88,47.38,56.32,199.58,33.25,120.55,64.51,105.65,11.65,11.65,144.29,47.4229,85.18,116.82,30.95,20.125,0.0051,87.16,113.14,114.98,209,101.15,60.77,60.77,33.23,137.21,17.68,39.11,172.85,73.62,64.02,64.02,9.57,16.07,8.58,42.4,2.8269,10758.94, 81.4 ,147523,14062.3,88.1674,,64.95,474325.5513,187823.6617,3371.38,3238.990585
1/31/2018,18.49,31.52,119.35,21.4,46.72,78.39,15.91,109.8,109.8,117,17.98,0.1,71.37,47.59,30.36,27.15,88.19,60,42.2,64.77,113.13,51.65,71.51,66.6,0.007,46.51,0.0265,62.66,159.38,161.49,42.03,65,65,81.45,42.62,354.85,82.8,39.75,,71.4,104.73,29.61,19.152,17.81,60.8,53.63,77.52,58.6,40.49,119.84,25.95,169,95.37,64.57,147.34,147.34,44.66,15.84,15.84,7.34,171.14,47.61,168.88,161.79,44.4,44.4,66.14,26.34,85.89,65.14,44,11.64,48.07,186.89,47.95,36.45,281.06,70.3,1.43,89.98,54.385,43.9375,196.21,228.17,209.437,18.06,34.115,70.34,38.68,38.68,27.3,69.27,56.4964,18.19,83.52,56.55,139.23,95.01,95.01,99.46,190.78,675.26,14.82,0.0422,40.08,43.72,43.72,32.1,19.96,48.3,3.41,12.01,12.01,61,61,42.85,42.85,0.0013,45.83,14.25,30.52,392,391.5,42.05,1.81,40.5,60.74,26.97,4.69,39.605,40.51,28.07,27.03,31.66,29.9375,24.68,68.22,1254.1437,37.41,18.55,340.53,36.68,6.1,6.1,26.01,0.0005,150.88,61.5,61.5,105.39,105.39,66.96,6.145,6.145,3178.17,26.44,,17.45,17.11,33.32,23.25,51.5082,102.2,23.22,38,58.86,76.65,15.26,51.59,31.25,31.25,17.646,10.375,0.97,74.97,5.69,57.61,57.605,68.25,68.25,19.67,38.23,14.11,49.7067,49.7067,42.43,52.9,234.95,35.89,35.89,22.04,51.87,120.3,120.3,82.98,35.112,67.6,67.6,86.34,47.38,54.1,201.42,31.83,125.63,65.11,107.23,11.65,11.65,158.02,48.0138,79.95,118.73,31.87,20.125,0.0051,90.62,113.14,118.82,195.76,102.4,72.68,72.68,33.23,155.08,17.68,38.49,182.91,85.32,68.25,68.25,9.36,16.07,7.89,41.6,2.7399,10877.34, 91.6 ,147660,14042.8,89.8001,,73.23809524,492101.092,203187.7885,3488.61,3366.90856
2/28/2018,18.49,27.75,116.25,21.13,47.01,67.05,14.96,113.31,113.31,110.92,16.2,0.1,61.92,43.22,27.12,27.15,88.19,60,42.2,66.09,103.04,49.33,71.51,63.31,0.007,43.46,0.0265,56.58,156.15,149.75,39.48,65,65,77.02,39.91,352.44,76.17,38.65,,71.4,89.59,28.5,19.186,17.67,57.84,53.63,72.81,54.09,40.49,108.22,29.41,175.76,85.82,58.94,141.21,141.21,41.12,15.9,15.9,7.99,157.74,44.465,149.23,166.88,43.9,43.9,57.3,21.9,79.89,65.14,44,11.64,46.19,178.32,47.95,34.23,239.88,70.3,1.43,89.98,53.39,43.9375,202.4,203.93,196.904,16.68,31.685,62.95,38.68,38.68,26.32,64.06,51.7002,14.52,83.02,56.02,141.52,93.77,93.77,106.15,189.84,616.22,13.79,0.0422,29.72,48.81,48.81,25.35,19.96,48.3,3.41,12.01,12.01,60.94,60.94,40.32,40.32,0.0013,37.32,12.96,29.83,323.5,323.5,41.2,1.81,40.5,56.9,26.9167,3.88,38.0375,38.2,28.07,29.138,23.33,29.9375,23.13,67.03,1298.3935,32.63,18.55,350.04,35.09,6.1,6.1,25.86,0.0005,139.08,60.55,60.55,105.87,105.87,65.4,6.05,6.05,2843.17,25.69,,16.4,16.13,33.32,24.1,47.625,102.2,21.56,38,56.33,76.23,15.26,50.67,31.25,31.25,16.279,10.375,0.97,65.6,5.69,52.97,52.97,65.13,65.13,19.14,38.23,12.4,47.7267,47.7267,41.09,51.15,234.95,31.58,31.58,22.04,48.43,109.73,109.73,82.98,34.42,62.33,62.33,78.52,47.38,57.58,178.47,28.07,119.2,60.68,103.55,11.65,11.65,157.66,46.1268,76.96,112.44,28.65,20.125,0.0051,81.46,113.14,106.32,194.44,90.37,73.76,73.76,33.23,144.28,17.68,34.44,170.23,79.41,65,65,8.62,16.07,8.1,42,2.9348,11367.22, 89.7 ,148054,14068.6,88.1409,,17.94736842,467007.1723,200222.3299,3340.08,3213.733573
3/30/2018,18.49,28.45,118.38,19.55,52.39,62.29,14.4,109.01,109.01,110.13,15.06,0.1,61.94,43.43,23.94,27.15,88.19,60,42.2,65.51,109.85,49.73,71.51,65.4,0.007,44.36,0.0265,58.94,161.28,144.3,37.95,65,65,77.37,40.65,337.93,73.06,40.86,,71.4,87.75,28.77,20.316,16.43,57.28,53.63,71.9,58.22,40.49,105.68,29.74,175.16,91.24,56.02,135.98,135.98,40.44,13.15,13.15,9.26,156.38,45.68,140.87,161.3,41.73,41.73,53.8,18.27,80.22,65.14,44,11.64,45.89,159.79,47.95,35.02,232.22,70.3,1.43,89.98,53.195,43.9375,217.44,207.3,183.535,14.48,28.605,62.32,38.68,38.68,24.28,73.11,51.9386,16.13,82.59,53.96,149.47,91.27,91.27,105.3,184.36,575.03,13,0.0422,28.46,52.14,52.14,25.84,19.96,48.3,3.41,12.01,12.01,60.22,60.22,41.17,41.17,0.0013,34.97,13.12,30.3,349.5,349.5,32.85,1.81,40.5,52.97,28.74,3.71,40.8325,39.07,28.07,29.535,24.42,29.9375,23.91,66.44,1593.892,31.79,18.55,349.12,36.81,6.1,6.1,30.53,0.0005,135.78,61.69,61.69,103.13,103.13,61.09,5.7898,5.7898,2800,25.48,,16.1,15.8,33.32,24.1,50.0943,102.2,21.66,38,56.92,72.67,15.26,45.75,31.25,31.25,16.492,10.375,0.97,64.96,5.69,51.39,51.4,61.59,61.59,18.66,38.23,10.89,44.1133,44.1133,43.93,52.05,234.95,22.23,22.23,22.04,50.24,109.15,109.15,82.98,33.6427,60.91,60.91,79.28,47.38,60.93,171.03,29.49,112.7,62.99,99.4,11.65,11.65,151.24,45.7508,79.8,111.6,28.29,20.125,0.0051,83.34,113.14,103.55,200.39,95.92,78.01,78.01,33.23,151.43,17.68,34.35,171.78,75.87,55.41,55.41,9.79,16.07,8.05,42,3.1242,10894.66, 107.2 ,148280,14103,87.4729,,18.47619048,456991.7792,192885.9983,3329.93,3162.690329
